"Response ID","Date submitted","Last page","Start language","Seed","Date started","Date last action","You are being invited to partcipate in a research study titled ""Transportation Preferences in Belgium""  This study is being conducted by Universite Libre de Bruxelles (ULB) explicity for scientific purposes.   The purpose of this study is to discover the preferences of Belgian Population in the transportation sector.   The EU data protection law called GDPR regulates how personal data is processed, under that law, I must have your explicit consent, before continuing with this survey.          ","Are you using the bus ?","How often do you take the bus ?","Please answer the following questions  [How much do you care about the type of fuel of the bus that you use or could use ? (diesel, electric, hybrid electric ,hydrogen)]","Please answer the following questions  [How much do you care about the ticket cost of the bus that you use or could use? ]","Please answer the following questions  [How much do you care about the schedule frequency of the bus that you use or could use? ]","Please answer the following questions  [How much do you care about the source of funding of the bus that you are using ? (Regional, Federal, European)]","Rate your level of agreement for each of the following statements  [I buy seasonal products]","Rate your level of agreement for each of the following statements  [I buy locally produced foods]","Rate your level of agreement for each of the following statements  [I eat a vegetarian meal]","Rate your level of agreement for each of the following statements  [I use the public transportation ]","Rate your level of agreement for each of the following statements  [I cycle instead of drive]","Rate your level of agreement for each of the following statements  [I buy food closer to its expiration date to help supermarkets avoid waste]","Rate your level of agreement for each of the following statements  [I turn off the lights when leaving a place]","Rate your level of agreement for each of the following statements  [I collect and recycle used paper]","Rate your level of agreement for each of the following statements  [I collect and recycle food waste]","Rate your level of agreement for each of the following statements  [I collect and recycle packages ]","Rate your level of agreement for each of the following statements  [I collect and recycle empty glass bottles]","Rate your level of agreement for each of the following statements  [I turn off the water while brushing my teeth]","Rate your level of agreement for each of the following statements  [I turn off the water while shaving]","Rate your level of agreement for each of the following statements  [I try to consume less in general]","Rate your level of agreement for each of the following statements  [I lower the thermostat during the night]","Rate your level of agreement for each of the following statements  [I unplug unused electronics]","Rate your level of agreement for each of the following statements  [It is important to me that the products I use do not harm the environment ]","Rate your level of agreement for each of the following statements  [I consider the potential environmental impact of my actions when making many of my decisions]","Rate your level of agreement for each of the following statements  [My purchase habits are affected by my concern for our environment ]","Rate your level of agreement for each of the following statements  [I am concerned about wasting the resources of our planet]","Rate your level of agreement for each of the following statements  [I would describe myself as environmentally responsible]","Rate your level of agreement for each of the following statements  [I am willing to be inconvenienced in order to take actions that are more environmentally friendly ]","Do you know the difference between renewable and non-renewable energy?","Which of the following technologies are considered as renewable from your experience? [Solar energy]","Which of the following technologies are considered as renewable from your experience? [Fossil Fuels ]","Which of the following technologies are considered as renewable from your experience? [Natural Gas]","Which of the following technologies are considered as renewable from your experience? [Wind Energy]","Which of the following technologies are considered as renewable from your experience? [Hydrogen]","Which of the following technologies are considered as renewable from your experience? [Uranium]","Which of the following technologies are considered as renewable from your experience? [Hydropower]","Which of the following technologies are considered as renewable from your experience? [Geothermal Energy ]","Which of the following technologies are considered as renewable from your experience? [Coal]","Which of the following technologies are considered as renewable from your experience? [Crude Oil]","Are you aware of the Paris Agreement ?","Are you aware of the European Green Deal ?","Are you aware of the following available technologies in the transportation ? (You can choose multiple answers) [Gasoline Vehicles ]","Are you aware of the following available technologies in the transportation ? (You can choose multiple answers) [Diesel Vehicles ]","Are you aware of the following available technologies in the transportation ? (You can choose multiple answers) [Liquefied Petroleum Vehicles]","Are you aware of the following available technologies in the transportation ? (You can choose multiple answers) [Ethanol Vehicles ]","Are you aware of the following available technologies in the transportation ? (You can choose multiple answers) [Compressed Natural Gas Vehicles]","Are you aware of the following available technologies in the transportation ? (You can choose multiple answers) [Biodiesel Vehicles ]","Are you aware of the following available technologies in the transportation ? (You can choose multiple answers) [Electric Batteries Vehicles ]","Are you aware of the following available technologies in the transportation ? (You can choose multiple answers) [Hybrid Vehicles]","Are you aware of the following available technologies in the transportation ? (You can choose multiple answers) [Hydrogen Vehicles]","To what extent do you agree with the following statements ? [I am following the news related to the latest environmental laws in Belgium]","To what extent do you agree with the following statements ? [I am following the news related to the latest environmental laws in European Union]","To what extent do you agree with the following statements ? [I am following the news related to transportation sector ]","To what extent do you agree with the following statements ? [I am usually updated of the existing and available technologies in the energy sector ]","To what extent do you agree with the following statements ? [I usually inform my friends and family for any updates related with energy transition and climate change]","To what extent do you agree with the following statements ? [I can easily understand the technical aspects of a new technology]","To what extent do you agree with the following statements ? [My friends think that climate change is real]","To what extent do you agree with the following statements ? [My family would definitely support me towards an environmental friendly behaviour]","To what extent do you agree with the following statements ? [My social media followers and friends believe that we should protect our planet]","To what extent do you agree with the following statements ? [My colleagues have environmental awareness  ]","To what extent do you agree with the following statements ? [In my community, people recycling very often]","To what extent do you agree with the following statements ? [In my community, people use public transportation more often than cars]","To what extent do you agree with the following statements ? [Based on your experience, humans are responsible for climate change]","In which region of Belgium do you currently live ?","What is your age?","What gender do you identify with?","What is the highest degree or level of education you have completed?","What is your monthly household net income?","What type of community do you live in?","Total time","Group time: Disclaimer ","Question time: G01Q93","Group time: Attributes","Question time: G02Q16","Question time: G02Q17","Question time: G02Q22","Group time: Pro-existing environmental friendly behaviour","Question time: G10Q98","Group time: Green Scale","Question time: G11Q99","Group time: Technical Awareness ","Question time: G12Q100","Question time: G05Q19","Question time: G12Q101","Question time: G12Q102","Question time: G12Q103","Question time: G12Q104","Group time: Subjective Norms","Question time: G13Q105","Group time: Demographical Questions","Question time: country","Question time: DQ0001","Question time: DQ0002","Question time: DQ0003","Question time: DQ0004","Question time: residence"
"201","2022-01-11 15:32:50","19","fr","2092611996","2022-01-11 15:32:34","2022-01-11 15:32:50","I do not consent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","","","","","","","","","","","","","","","","16.72","","16.72","","","","","","","","","","","","","","","","","","","","","","","",""
"203","2022-01-11 16:14:31","19","en","321539482","2022-01-11 16:08:08","2022-01-11 16:14:31","I do consent to continue with the survey","Yes","Less than once a month","I do care a lot","I do care a lot","I do care","I don't care at all","Often","Often","Sometimes","Often","Sometimes","Sometimes","Always","Always","Never","Sometimes","Always","Always","Non Applicable","Always","Always","Often","Strongly Agree","Agree","Agree","Strongly Agree","Somewhat Agree","Strongly Agree","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","No","Yes","No","Yes","Yes","No","Yes","No","Yes","Yes","Yes","Yes","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Disagree","Neutral","Somewhat Agree","Neutral","Somewhat Agree","Agree","Strongly Agree","Agree","Flanders","35-44","Other","Master Degree","Prefer not to say","Small City or Town","390.8","","11.39","","11.93","8.06","35.42","","79.67","","37.49","","9.05","29.48","6.03","5.65","47.41","27.22","","37.45","","6.76","9.92","5.26","5.7","6.4","10.51"
"204","2022-01-11 16:12:54","19","fr","319274300","2022-01-11 16:09:40","2022-01-11 16:12:54","I do consent to continue with the survey","No","Less than once a month","I do care","I do care a lot","I do care a lot","Neutral","Often","Often","Always","Sometimes","Always","Never","Always","Always","Often","Always","Always","Always","Non Applicable","Always","Always","Often","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Somewhat Agree","Somewhat Agree","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","No","Yes","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","Somewhat Agree","Neutral","Neutral","Somewhat Disagree","Somewhat Disagree","Somewhat Agree","Strongly Agree","Strongly Agree","Agree","Agree","Somewhat Agree","Somewhat Agree","Strongly Agree","Brussels Capital","25-34","Female","Master Degree","2,000€ - 2,499€","Large City","204.95","","6.01","","5.22","4.5","17.63","","41.92","","20.77","","5.44","15.38","3.8","4.59","11.47","20.33","","18.83","","4.77","3.7","3.49","4.81","6.62","5.67"
"206","2022-01-11 16:40:03","19","fr","485758533","2022-01-11 16:31:59","2022-01-11 16:40:03","I do consent to continue with the survey","Yes","Less than once a month","Neutral","I do care","I do care","Neutral","Often","Often","Often","Always","Non Applicable","Never","Always","Sometimes","Never","Never","Never","Sometimes","Always","Often","Non Applicable","Always","Neutral","Neutral","Neutral","Somewhat Agree","Neutral","Somewhat Disagree","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","Neutral","Neutral","Neutral","Somewhat Disagree","Strongly Disagree","Somewhat Agree","Strongly Agree","Somewhat Agree","Somewhat Agree","Neutral","Somewhat Agree","Somewhat Agree","Neutral","Wallonia","25-34","Male","Master Degree","Prefer not to say","Small City or Town","491.18","","10.04","","4.69","7.11","38.7","","110.2","","57.21","","7.58","29.35","4.73","5.35","35.63","45.75","","80.63","","6.94","4.53","3.52","3.99","12.15","23.08"
"208","2022-01-11 17:35:35","19","fr","1285484110","2022-01-11 17:27:37","2022-01-11 17:35:35","I do consent to continue with the survey","No","Less than once a month","I don't care at all","I do care","I do care a lot","I don't care","Sometimes","Sometimes","Never","Sometimes","Never","Always","Often","Always","Never","Sometimes","Always","Often","Sometimes","Often","Always","Sometimes","Neutral","Neutral","Neutral","Somewhat Agree","Somewhat Disagree","Neutral","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Somewhat Agree","Somewhat Agree","Somewhat Agree","Strongly Agree","Neutral","Strongly Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Disagree","Strongly Agree","Wallonia","54-65","Male","Bachelor Degree","More than 4,000€","Rural area","471.11","","11.31","","6.23","8.61","39.25","","108.61","","57.62","","7.21","31.59","5.19","6.12","36.12","45.51","","53.5","","13.72","6.64","5.2","6.9","13.27","8.51"
"211","2022-01-11 18:24:37","19","fr","1927230308","2022-01-11 18:18:03","2022-01-11 18:24:37","I do consent to continue with the survey","No","Never","I do care","I do care","I do care","Neutral","Often","Often","Sometimes","Never","Sometimes","Never","Always","Always","Always","Often","Often","Never","Never","Often","Always","Sometimes","Somewhat Agree","Somewhat Agree","Somewhat Agree","Strongly Agree","Neutral","Somewhat Agree","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","No","Yes","Not sure","No","Yes","No","No","No","No","Yes","Yes","Yes","Somewhat Agree","Neutral","Strongly Agree","Agree","Neutral","Somewhat Agree","Strongly Agree","Agree","Agree","Agree","Agree","Somewhat Disagree","Neutral","Wallonia","54-65","Male","High School","2,500€ - 2,999€","Small City or Town","401.86","","42.42","","7.92","6.34","37.54","","73.63","","41.21","","6.38","28.71","6.28","5.57","17.13","35.03","","39.42","","7.18","5.61","5","9.67","16.19","10.63"
"212","2022-01-11 18:29:19","19","fr","380709653","2022-01-11 18:23:27","2022-01-11 18:29:19","I do consent to continue with the survey","Yes","Every Day","Neutral","Neutral","I do care a lot","Neutral","Often","Often","Often","Always","Never","Non Applicable","Always","Often","Sometimes","Always","Always","Always","Non Applicable","Often","Often","Often","Neutral","Neutral","Neutral","Neutral","Somewhat Agree","Neutral","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","No","No","No","No","Yes","No","Somewhat Agree","Neutral","Somewhat Agree","Neutral","Neutral","Neutral","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Agree","Strongly Agree","Brussels Capital","18-24","Female","Bachelor Degree","Prefer not to say","Small City or Town","360.19","","9.85","","3.71","6.77","35.34","","89.23","","46.16","","5.12","20.54","4.1","3.75","22.01","27.28","","36.63","","4.2","4.68","3.13","7.79","10.34","19.56"
"213","2022-01-11 18:55:13","19","fr","1194676357","2022-01-11 18:45:35","2022-01-11 18:55:13","I do consent to continue with the survey","Yes","Every Day","I do care","I do care a lot","I do care a lot","Neutral","Often","Sometimes","Often","Always","Non Applicable","Always","Always","Always","Never","Often","Always","Always","Non Applicable","Often","Always","Always","Strongly Agree","Somewhat Agree","Somewhat Agree","Strongly Agree","Neutral","Strongly Agree","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Somewhat Agree","Somewhat Agree","Somewhat Agree","Neutral","Neutral","Neutral","Strongly Agree","Neutral","Somewhat Agree","Somewhat Agree","Strongly Agree","Neutral","Somewhat Agree","Brussels Capital","25-34","Female","Master Degree","Less than 1499€","Large City","585.13","","7.39","","4.06","5.75","37.17","","69.8","","272.89","","6.43","13.73","4.46","3.31","21.74","35.53","","55.99","","3.88","5.04","9.36","6.01","8.52","14.07"
"215","2022-01-11 18:56:57","19","fr","1775207154","2022-01-11 18:53:01","2022-01-11 18:56:57","I do consent to continue with the survey","No","Less than once a month","I do care a lot","I do care","I do care a lot","Neutral","Often","Often","Sometimes","Often","Often","Sometimes","Always","Always","Always","Always","Always","Always","Always","Always","Always","Always","Somewhat Agree","Agree","Agree","Agree","Agree","Somewhat Agree","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","No","Not sure","Not sure","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Agree","Somewhat Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Somewhat Disagree","Neutral","Neutral","Agree","Wallonia","45-54","Male","Bachelor Degree","More than 4,000€","Small City or Town","246.26","","5.81","","4.82","7.61","24.19","","47.56","","26.08","","5.93","14.93","5.74","5.7","16.6","24.04","","28","","4.12","3.41","3.73","5.56","6.77","5.66"
"218","2022-01-11 19:07:51","19","en","1202161832","2022-01-11 19:03:32","2022-01-11 19:07:51","I do consent to continue with the survey","No","Less than once a month","I don't care at all","I do care a lot","I do care a lot","I don't care at all","Sometimes","Sometimes","Sometimes","Sometimes","Sometimes","Often","Often","Always","Never","Always","Always","Sometimes","Sometimes","Sometimes","Always","Never","Somewhat Agree","Neutral","Somewhat Agree","Agree","Somewhat Agree","Neutral","Yes","Yes","No","No","Yes","No","Yes","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat Disagree","Somewhat Agree","Neutral","Strongly Agree","Somewhat Disagree","Strongly Agree","Agree","Somewhat Agree","Agree","Strongly Agree","Strongly Agree","Disagree","Strongly Agree","Flanders","45-54","Male","Master Degree","Prefer not to say","Small City or Town","266.23","","8.92","","3.98","72.13","20.29","","51","","20.08","","3.11","10.89","3.55","2.8","8.45","22.38","","19.6","","3.8","3.05","2.1","2.63","3.25","4.22"
"219","2022-01-11 19:29:20","19","fr","662351056","2022-01-11 19:22:59","2022-01-11 19:29:20","I do consent to continue with the survey","Yes","Every Day","Neutral","I do care a lot","I do care a lot","Neutral","Sometimes","Sometimes","Sometimes","Always","Always","Sometimes","Always","Often","Often","Non Applicable","Always","Always","Sometimes","Often","Often","Often","Neutral","Somewhat Agree","Neutral","Somewhat Agree","Neutral","Somewhat Agree","Not sure","No","Yes","Yes","Yes","No","No","No","No","No","No","Not sure","No","Yes","Yes","No","No","No","No","Yes","Yes","No","Somewhat Agree","Somewhat Agree","Strongly Agree","Neutral","Strongly Disagree","Somewhat Disagree","Strongly Agree","Somewhat Agree","Somewhat Agree","Agree","Agree","Somewhat Disagree","Somewhat Agree","Wallonia","25-34","Female","Bachelor Degree","1,500€ - 1,999€","Small City or Town","389.72","","13.42","","4.57","10.72","35.49","","75.13","","48.84","","6.7","25.19","4.94","3.68","16.55","38.85","","43.55","","12.97","6.62","4.35","14.21","14.55","9.39"
"220","2022-01-11 19:42:32","19","fr","1950411441","2022-01-11 19:32:53","2022-01-11 19:42:32","I do consent to continue with the survey","No","Never","I do care a lot","Neutral","I do care a lot","I do care","Always","Always","Often","Sometimes","Non Applicable","Always","Always","Always","Always","Always","Always","Sometimes","Non Applicable","Often","Always","Often","Somewhat Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Somewhat Agree","Not sure","Yes","No","No","Yes","No","No","Yes","No","No","No","No","No","Yes","Yes","No","No","Yes","No","Yes","Yes","No","Somewhat Disagree","Neutral","Strongly Disagree","Neutral","Somewhat Agree","Somewhat Disagree","Somewhat Agree","Strongly Agree","Strongly Agree","Neutral","Strongly Agree","Strongly Disagree","Strongly Agree","Wallonia","65+","Female","High School","2,000€ - 2,499€","Suburb near a large city","588.72","","16.68","","8.91","13.49","63.23","","106.55","","67.72","","11.94","29.13","8.7","10.06","28.66","94.68","","65.62","","13.58","10.45","8.87","7.64","10.74","12.07"
"221","2022-01-11 19:47:03","19","fr","1811764978","2022-01-11 19:38:39","2022-01-11 19:47:03","I do consent to continue with the survey","Yes","2-3 times a week","I do care","I do care a lot","I do care a lot","I don't care","Often","Often","Always","Often","Sometimes","Never","Always","Sometimes","Never","Sometimes","Always","Always","Non Applicable","Always","Always","Sometimes","Agree","Somewhat Agree","Somewhat Agree","Agree","Somewhat Agree","Somewhat Agree","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","No","Not sure","Not sure","Yes","Yes","No","No","No","No","No","Yes","Yes","Somewhat Disagree","Somewhat Disagree","Somewhat Disagree","Somewhat Agree","Strongly Disagree","Somewhat Agree","Strongly Agree","Somewhat Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Agree","Brussels Capital","45-54","Female","Master Degree","2,000€ - 2,499€","Large City","511.26","","11.08","","5.52","9.15","94.05","","119.37","","55.56","","7.77","34.44","6.95","4.75","33.33","41.58","","43.2","","4.1","4.41","5.08","6.91","11.64","12.37"
"222","2022-01-11 20:06:31","19","fr","1862240991","2022-01-11 19:58:40","2022-01-11 20:06:31","I do consent to continue with the survey","Yes","Less than once a month","I do care","Neutral","I do care a lot","I don't care at all","Often","Sometimes","Often","Sometimes","Never","Often","Always","Always","Often","Sometimes","Sometimes","Always","Non Applicable","Often","Always","Always","Somewhat Agree","Somewhat Agree","Somewhat Agree","Agree","Neutral","Agree","Yes","No","Yes","No","No","Yes","No","Yes","Yes","No","No","Not sure","Not sure","Yes","Yes","No","No","Yes","No","Yes","Yes","Yes","Agree","Agree","Agree","Somewhat Agree","Somewhat Agree","Agree","Strongly Agree","Somewhat Agree","Somewhat Agree","Neutral","Agree","Disagree","Disagree","Wallonia","18-24","Female","Bachelor Degree","Prefer not to say","Rural area","481.55","","5.76","","4.69","6.57","31.86","","61.93","","56.76","","10.37","113.62","14.58","5.66","18.08","50.85","","47.11","","5.85","7.61","3.96","5.28","10.42","20.59"
"223","2022-01-11 20:23:53","19","fr","622514536","2022-01-11 20:01:05","2022-01-11 20:23:53","I do consent to continue with the survey","Yes","Less than once a month","I don't care","I do care","I do care","I don't care","Sometimes","Sometimes","Often","Often","Never","Sometimes","Always","Sometimes","Sometimes","Never","Sometimes","Always","Always","Often","Often","Sometimes","Somewhat Agree","Neutral","Somewhat Agree","Agree","Somewhat Disagree","Somewhat Agree","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","No","Yes","No","Yes","Yes","No","No","No","Yes","Yes","Yes","Yes","Somewhat Disagree","Somewhat Disagree","Somewhat Disagree","Somewhat Disagree","Disagree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Neutral","Neutral","Somewhat Agree","Somewhat Disagree","Agree","Wallonia","18-24","Female","Bachelor Degree","1,500€ - 1,999€","Rural area","1376.52","","3.52","","5.44","3.89","26.56","","63.5","","30.25","","4.98","13.73","4.35","3.92","18.16","1132.57","","30.14","","4.69","3.66","4.18","7.31","10.34","5.33"
"225","2022-01-11 20:45:54","19","fr","1388649852","2022-01-11 20:32:54","2022-01-11 20:45:54","I do consent to continue with the survey","No","Never","I don't know","I don't know","I don't know","I don't know","Often","Often","Often","Sometimes","Sometimes","Non Applicable","Always","Always","Always","Often","Always","Always","Always","Often","Always","Always","Agree","Strongly Agree","Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Somewhat Agree","Somewhat Agree","Neutral","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Agree","Agree","Wallonia","45-54","Male","Bachelor Degree","3,000€ - 3,999€","Small City or Town","787.61","","66.46","","9.36","10.26","77.35","","129.82","","85.86","","19.43","23.26","7.44","72.03","29.25","87.53","","51.17","","7.44","6.01","10.45","9.94","9.77","74.78"
"229","2022-01-11 21:51:51","19","en","31738697","2022-01-11 21:46:20","2022-01-11 21:51:51","I do consent to continue with the survey","Yes","Every Day","I do care a lot","Neutral","I do care a lot","I do care a lot","Often","Often","Often","Always","","Never","Always","Always","Always","Always","Always","Always","Non Applicable","Always","Always","Often","Somewhat Agree","Strongly Agree","Agree","Strongly Agree","Agree","Agree","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","No","Yes","Not sure","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Somewhat Agree","Somewhat Agree","Strongly Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Agree","Strongly Agree","Agree","Somewhat Agree","Somewhat Agree","Somewhat Disagree","Agree","Brussels Capital","45-54","Female","Master Degree","2,500€ - 2,999€","Large City","339.23","","9.01","","4.1","3.59","21.52","","66.93","","47.43","","5.66","19.68","4.39","5.21","28.99","33.95","","40.06","","4.93","5.62","3.75","5.56","20.08","8.77"
"230","2022-01-11 22:04:49","19","fr","39333704","2022-01-11 21:58:28","2022-01-11 22:04:49","I do consent to continue with the survey","Yes","Every Day","I don't care at all","I do care a lot","I do care a lot","I don't care","Sometimes","Never","Never","Often","Never","Never","Always","Never","Never","Never","Never","Always","Always","Sometimes","Never","Often","Neutral","Neutral","Strongly Disagree","Neutral","Somewhat Disagree","Strongly Disagree","Not sure","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","Yes","No","Strongly Disagree","Strongly Disagree","Neutral","Strongly Disagree","Strongly Disagree","Neutral","Strongly Agree","Neutral","Neutral","Strongly Disagree","Strongly Disagree","Somewhat Disagree","Somewhat Agree","Wallonia","18-24","Female","Bachelor Degree","Less than 1499€","Small City or Town","388.84","","15.66","","3.54","14.33","35.56","","83.74","","51.05","","6.21","22.01","7.58","4.08","19.28","46.13","","40.92","","7.24","3.34","4.56","12.39","4.67","6.55"
"232","2022-01-11 22:30:01","19","en","526359949","2022-01-11 22:23:59","2022-01-11 22:30:01","I do consent to continue with the survey","Yes","2-3 times a week","I do care","I do care","I do care a lot","I don't care","Often","Sometimes","Sometimes","Always","Non Applicable","Never","Always","Always","Never","Always","Always","Always","Non Applicable","Sometimes","Never","Always","Neutral","Somewhat Disagree","Somewhat Disagree","Somewhat Disagree","Neutral","Disagree","Not sure","Yes","No","No","Yes","No","No","Yes","Yes","No","No","Not sure","Not sure","Yes","Yes","Yes","No","Yes","No","Yes","Yes","No","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Agree","Neutral","Neutral","Neutral","Agree","Neutral","Agree","Flanders","25-34","Female","Master Degree","More than 4,000€","Small City or Town","370.37","","12.05","","4.66","11.74","30.63","","81.03","","36.52","","9.26","19.5","5.32","3.5","19.1","29.7","","66.44","","5.37","4.51","3.39","5.22","12.62","9.81"
"233","2022-01-11 22:58:52","19","en","1657651071","2022-01-11 22:47:18","2022-01-11 22:58:52","I do consent to continue with the survey","Yes","Less than once a month","Neutral","Neutral","Neutral","Neutral","Sometimes","Sometimes","Sometimes","Sometimes","Sometimes","Sometimes","Sometimes","Sometimes","Sometimes","Sometimes","Always","Sometimes","Non Applicable","Sometimes","Non Applicable","Sometimes","Neutral","Neutral","Neutral","Strongly Agree","Neutral","Neutral","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","No","Not sure","Not sure","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Strongly Agree","Neutral","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Agree","Flanders","65+","Male","High School","More than 4,000€","Suburb near a large city","701.91","","26.68","","10.66","11.46","39.18","","178.88","","59.88","","11.63","62.33","8.95","6.51","49.54","75.17","","96.34","","10.07","6.23","7.34","12.15","15.33","13.58"
"234","2022-01-11 22:59:51","19","fr","1176014956","2022-01-11 22:55:26","2022-01-11 22:59:51","I do consent to continue with the survey","Yes","2-3 times a week","I do care","I do care a lot","I do care a lot","I don't care at all","Sometimes","Sometimes","Often","Often","Never","Never","Always","Sometimes","Often","Always","Often","Always","Always","Often","Often","Never","Somewhat Agree","Somewhat Agree","Somewhat Agree","Strongly Agree","Somewhat Agree","Neutral","Yes","Yes","No","No","Yes","No","No","Yes","No","No","No","Not sure","Not sure","Yes","Yes","No","No","No","Yes","Yes","Yes","No","Somewhat Agree","Somewhat Agree","Agree","Neutral","Somewhat Disagree","Somewhat Disagree","Strongly Agree","Somewhat Agree","Strongly Agree","Agree","Agree","Neutral","Strongly Agree","Brussels Capital","18-24","Female","Master Degree","Prefer not to say","Small City or Town","272.09","","4.3","","3.13","4.27","23.65","","65.51","","24.49","","6.17","29.09","3.64","6.34","17.06","29.84","","25.06","","3.34","3.59","2.8","9.83","5.24","4.74"
"235","2022-01-11 23:13:14","19","fr","487660185","2022-01-11 23:06:24","2022-01-11 23:13:14","I do consent to continue with the survey","No","Never","Neutral","Neutral","Neutral","Neutral","Often","Often","Sometimes","Never","Never","Never","Always","Always","Always","Always","Sometimes","Always","Always","Sometimes","Always","Often","Somewhat Agree","Neutral","Neutral","Somewhat Agree","Neutral","Somewhat Disagree","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","No","No","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Neutral","Somewhat Agree","Neutral","Neutral","Somewhat Disagree","Neutral","Agree","Agree","Agree","Agree","Strongly Agree","Strongly Disagree","Somewhat Agree","Flanders","35-44","Female","Doctorate","Prefer not to say","Small City or Town","419.63","","28.26","","6.07","7.52","38.35","","101.41","","39.79","","7.76","27.52","4.12","3.55","24.4","40.77","","45.58","","5.7","6.35","3.82","5.9","12.33","10.43"
